Date,Precipitation,Specific_Humidity,Surface Pressure,Surface_Temperature,Clearness_Index,Radiative_Flux,Radiation
11-12-1992,0.0,0.0036659999999999996,99.25,15.68,0.59,6.96,3.42
12-12-1992,0.0,0.004342,99.23,16.6,0.57,7.38,3.3
13-12-1992,0.0,0.004024,99.16,15.46,0.73,6.94,4.19
14-12-1992,0.0,0.003368,99.13,13.67,0.68,7.01,3.93
15-12-1992,0.0,0.0030629999999999998,99.28,13.91,0.58,7.71,3.33
16-12-1992,0.0,0.0031940000000000002,99.29,12.73,0.63,6.76,3.61
17-12-1992,0.0,0.0030269999999999997,99.14,13.47,0.57,6.67,3.29
18-12-1992,0.0,0.002914,99.2,14.66,0.72,6.89,4.15
19-12-1992,0.0,0.003149,99.29,15.62,0.56,7.62,3.2
20-12-1992,0.0,0.003643,99.33,16.92,0.6,8.08,3.46
21-12-1992,0.0,0.00428,99.31,16.8,0.64,6.86,3.66
22-12-1992,0.0,0.004372,99.25,16.09,0.71,6.8,4.07
23-12-1992,0.0,0.00374,99.24,15.67,0.63,6.82,3.63
24-12-1992,0.0,0.0034659999999999995,99.11,16.48,0.55,7.16,3.17
25-12-1992,0.0,0.003375,99.03,16.7,0.57,7.17,3.3
26-12-1992,0.0,0.0038979999999999996,99.0,16.93,0.42,7.24,2.44
27-12-1992,0.0,0.004058,99.07,17.07,0.65,7.45,3.71
28-12-1992,0.0,0.0030399999999999997,99.15,15.89,0.59,6.87,3.42
29-12-1992,0.0,0.003275,99.29,14.14,0.61,7.02,3.5
30-12-1992,0.0,0.003321,99.39,16.42,0.63,7.51,3.66
31-12-1992,0.0,0.004278,99.44,16.97,0.63,7.49,3.67
1-1-1993,0.0,0.005527000000000001,99.32,19.56,0.53,8.79,3.1
2-1-1993,0.44,0.006377000000000001,99.23,20.62,0.58,8.13,3.39
3-1-1993,0.91,0.006065999999999999,99.08,20.28,0.56,8.0,3.25
4-1-1993,0.14,0.0044020000000000005,99.18,17.74,0.72,7.08,4.24
5-1-1993,0.0,0.003078,99.24,16.55,0.49,8.28,2.89
6-1-1993,0.39,0.0045579999999999996,98.81,15.83,0.2,8.73,1.16
7-1-1993,0.71,0.006498,98.52,15.58,0.5,7.75,2.94
8-1-1993,0.5,0.0053490000000000005,98.81,14.6,0.6,7.43,3.56
9-1-1993,2.69,0.005418,99.25,15.19,0.49,8.27,2.9
10-1-1993,0.0,0.004009,99.14,15.29,0.55,7.67,3.32
11-1-1993,0.02,0.00458,98.95,15.28,0.34,7.98,2.05
12-1-1993,0.0,0.003676,98.81,14.26,0.61,7.74,3.72
13-1-1993,0.0,0.0026920000000000004,98.73,12.53,0.42,6.38,2.58
14-1-1993,0.0,0.002333,98.81,12.92,0.72,6.56,4.42
15-1-1993,0.0,0.00322,98.79,16.33,0.63,7.77,3.85
16-1-1993,0.97,0.005386,98.82,18.17,0.23,8.62,1.43
17-1-1993,0.24,0.0044210000000000005,99.15,13.93,0.64,6.32,3.99
18-1-1993,4.07,0.0032939999999999996,99.11,10.61,0.69,6.04,4.3
19-1-1993,0.0,0.0028079999999999997,99.07,10.58,0.74,6.36,4.67
20-1-1993,0.0,0.0027370000000000003,98.99,11.08,0.75,6.44,4.73
21-1-1993,0.0,0.001801,99.13,9.81,0.57,7.62,3.64
22-1-1993,0.0,0.002007,99.33,11.04,0.74,6.26,4.72
23-1-1993,0.0,0.002149,99.18,11.22,0.73,6.38,4.71
24-1-1993,0.0,0.002421,99.17,12.37,0.73,6.49,4.69
25-1-1993,0.0,0.002874,99.23,13.96,0.7,6.66,4.57
26-1-1993,0.0,0.002137,99.31,13.65,0.68,6.77,4.42
27-1-1993,0.0,0.002503,99.06,13.83,0.76,7.33,4.97
28-1-1993,0.0,0.0025859999999999998,99.08,15.7,0.57,8.26,3.78
29-1-1993,0.18,0.0040950000000000005,99.1,17.79,0.67,7.57,4.49
30-1-1993,0.14,0.004453,99.15,17.48,0.7,7.26,4.67
31-1-1993,0.46,0.004233,99.34,16.98,0.71,7.26,4.77
1-2-1993,0.53,0.003225,99.56,15.04,0.68,7.69,4.59
2-2-1993,0.0,0.002514,99.52,15.74,0.64,7.57,4.38
3-2-1993,0.0,0.0028510000000000002,99.55,16.56,0.6,7.7,4.14
4-2-1993,0.0,0.003152,99.51,17.11,0.65,7.78,4.5
5-2-1993,0.0,0.003062,99.38,18.36,0.6,8.04,4.18
6-2-1993,0.0,0.003242,99.18,19.57,0.54,7.43,3.77
7-2-1993,0.0,0.0034869999999999996,99.02,19.0,0.63,7.88,4.5
8-2-1993,0.0,0.003192,98.79,19.76,0.66,8.5,4.68
9-2-1993,0.0,0.002682,98.83,19.61,0.64,8.75,4.62
10-2-1993,0.0,0.002653,98.84,20.37,0.55,7.94,3.99
11-2-1993,0.0,0.00263,98.91,20.94,0.52,9.17,3.82
12-2-1993,0.0,0.002815,98.87,21.91,0.49,7.81,3.6
13-2-1993,0.0,0.003201,98.73,23.32,0.57,7.68,4.23
14-2-1993,0.0,0.0033350000000000003,98.45,24.48,0.66,7.56,4.95
15-2-1993,0.0,0.003788,98.32,23.95,0.62,8.18,4.64
16-2-1993,0.0,0.004611,97.96,25.13,0.63,8.26,4.72
17-2-1993,0.0,0.0035399999999999997,97.79,22.97,0.65,7.64,4.92
18-2-1993,0.22,0.0019690000000000003,98.04,20.02,0.7,7.32,5.35
19-2-1993,0.08,0.001172,98.25,16.46,0.71,7.78,5.44
20-2-1993,0.0,0.000852,98.54,14.37,0.67,7.75,5.22
21-2-1993,0.59,0.00119,98.7,13.67,0.68,6.87,5.33
22-2-1993,0.0,0.0008990000000000001,98.7,15.13,0.67,7.93,5.28
23-2-1993,0.01,0.001882,98.66,18.9,0.59,8.65,4.69
24-2-1993,0.03,0.003407,98.73,19.95,0.3,8.74,2.42
25-2-1993,2.42,0.008043999999999999,99.02,20.56,0.29,9.03,2.32
26-2-1993,9.4,0.010259,99.01,17.5,0.28,8.35,2.25
27-2-1993,2.69,0.008815,98.87,18.6,0.59,8.61,4.84
28-2-1993,0.87,0.006954000000000001,98.89,18.73,0.64,7.7,5.26
1-3-1993,0.01,0.0051259999999999995,99.11,18.22,0.66,7.17,5.41
2-3-1993,0.03,0.0052770000000000004,99.35,18.6,0.52,7.41,4.36
3-3-1993,0.07,0.0051909999999999994,99.31,19.7,0.66,7.63,5.49
4-3-1993,0.0,0.004309,99.22,19.09,0.59,7.37,5.0
5-3-1993,0.0,0.003797,98.95,18.62,0.61,7.01,5.13
6-3-1993,0.0,0.004496,99.03,19.58,0.61,7.49,5.18
7-3-1993,0.0,0.004712,98.98,21.29,0.69,7.43,5.92
8-3-1993,0.0,0.005639,98.88,22.42,0.59,8.86,5.07
9-3-1993,0.0,0.005881,98.78,23.91,0.55,8.04,4.8
10-3-1993,0.0,0.0050420000000000005,98.78,24.43,0.6,8.81,5.26
11-3-1993,0.67,0.004945000000000001,98.64,25.53,0.57,8.58,5.0
12-3-1993,2.97,0.006046,98.49,24.99,0.56,8.55,4.98
13-3-1993,0.28,0.007287,98.33,25.54,0.6,8.3,5.3
14-3-1993,1.66,0.007195,98.19,23.71,0.46,9.1,4.14
15-3-1993,0.04,0.006803,98.46,23.33,0.62,7.84,5.6
16-3-1993,1.24,0.004195,98.63,20.51,0.71,7.16,6.43
17-3-1993,0.0,0.0032549999999999996,98.64,20.97,0.62,7.21,5.68
18-3-1993,0.0,0.003631,98.39,21.35,0.76,7.58,6.94
19-3-1993,0.0,0.002478,98.46,20.83,0.68,7.27,6.24
20-3-1993,0.01,0.0029289999999999997,98.45,21.73,0.57,8.63,5.27
21-3-1993,0.0,0.003102,98.3,22.79,0.55,9.28,5.13
22-3-1993,0.0,0.0050219999999999996,98.49,23.34,0.29,9.17,2.7
23-3-1993,0.2,0.005764,98.28,25.54,0.51,8.97,4.82
24-3-1993,1.13,0.0054600000000000004,98.02,26.01,0.58,8.94,5.5
25-3-1993,7.46,0.006204,98.1,21.16,0.52,8.22,4.89
26-3-1993,1.01,0.005653,98.48,21.28,0.63,7.71,5.97
27-3-1993,2.88,0.0042060000000000005,98.88,19.84,0.66,8.06,6.28
28-3-1993,0.71,0.003438,98.86,19.35,0.63,7.41,6.08
29-3-1993,0.0,0.003303,98.96,21.03,0.62,7.28,5.97
30-3-1993,0.0,0.003785,98.8,22.76,0.66,7.52,6.41
31-3-1993,0.0,0.004214,98.65,24.83,0.57,8.7,5.53
1-4-1993,0.02,0.003454,98.71,23.83,0.73,7.73,7.11
2-4-1993,0.0,0.0032189999999999996,98.76,23.55,0.64,7.94,6.29
3-4-1993,0.0,0.003271,98.78,24.39,0.65,8.2,6.4
4-4-1993,0.0,0.003517,98.7,25.87,0.65,7.92,6.46
5-4-1993,0.0,0.003432,98.69,26.9,0.61,8.33,6.12
6-4-1993,0.0,0.003614,98.53,27.83,0.51,8.24,5.11
7-4-1993,0.0,0.004281,98.32,29.82,0.53,9.52,5.31
8-4-1993,0.0,0.005146,98.12,29.05,0.6,8.46,6.02
9-4-1993,0.0,0.005084,98.34,29.0,0.6,9.05,6.04
10-4-1993,0.0,0.004847,98.39,28.9,0.52,9.51,5.26
11-4-1993,0.0,0.006217,98.35,27.13,0.29,9.78,2.94
12-4-1993,0.21,0.00778,98.17,30.52,0.36,9.22,3.67
13-4-1993,0.26,0.007704000000000001,98.47,30.2,0.65,9.35,6.64
14-4-1993,3.96,0.009531,98.79,27.48,0.55,9.89,5.71
15-4-1993,0.69,0.009858,98.84,30.4,0.48,9.14,4.93
16-4-1993,0.8,0.006967,98.62,28.51,0.68,8.37,7.05
17-4-1993,0.0,0.0057079999999999995,98.29,28.39,0.67,8.53,6.96
18-4-1993,0.0,0.004911,98.13,29.48,0.65,8.48,6.78
19-4-1993,0.0,0.0039570000000000004,98.17,30.62,0.58,9.26,6.04
20-4-1993,0.0,0.0036659999999999996,98.2,31.58,0.7,8.77,7.35
21-4-1993,0.0,0.004227000000000001,98.19,32.97,0.54,10.01,5.67
22-4-1993,0.0,0.004667,98.12,34.4,0.66,9.89,6.93
23-4-1993,0.0,0.005167000000000001,97.93,35.18,0.63,10.23,6.64
24-4-1993,0.0,0.005626,97.9,36.23,0.62,8.93,6.59
25-4-1993,0.0,0.005188,97.85,35.78,0.48,9.31,5.12
26-4-1993,0.0,0.0049039999999999995,97.74,35.78,0.51,9.1,5.5
27-4-1993,0.0,0.004886,97.58,36.39,0.57,9.16,6.14
28-4-1993,0.0,0.005358,97.57,37.25,0.56,9.39,6.02
29-4-1993,0.0,0.005988,97.54,38.26,0.58,10.09,6.25
30-4-1993,0.0,0.006648,97.54,38.91,0.56,9.54,6.02
1-5-1993,0.0,0.006874,97.48,38.1,0.62,10.63,6.68
2-5-1993,0.06,0.006788,97.39,39.32,0.62,10.11,6.75
3-5-1993,0.0,0.004832,97.44,38.96,0.63,10.3,6.86
4-5-1993,0.36,0.00414,97.51,37.33,0.62,9.9,6.71
5-5-1993,0.0,0.0032229999999999997,97.58,37.38,0.56,9.34,6.13
6-5-1993,0.0,0.0036079999999999997,97.62,37.43,0.68,9.72,7.47
7-5-1993,0.0,0.005574,97.59,37.59,0.72,9.42,7.88
8-5-1993,0.0,0.0048850000000000005,97.68,37.8,0.58,9.6,6.42
9-5-1993,0.01,0.005749,97.78,37.58,0.65,9.91,7.12
10-5-1993,1.55,0.006498,97.76,36.09,0.52,10.01,5.76
11-5-1993,0.31,0.0038200000000000005,97.64,34.95,0.5,8.93,5.57
12-5-1993,0.06,0.002585,97.79,33.64,0.57,8.66,6.29
13-5-1993,0.0,0.002263,97.83,34.7,0.63,8.59,6.99
14-5-1993,0.0,0.002274,97.88,36.2,0.6,9.4,6.7
15-5-1993,0.0,0.0042439999999999995,97.74,38.29,0.58,10.25,6.46
16-5-1993,0.0,0.006027,97.49,38.75,0.59,9.7,6.53
17-5-1993,0.0,0.0067,97.5,38.58,0.48,10.42,5.38
18-5-1993,0.0,0.006818,97.8,37.6,0.68,9.47,7.62
19-5-1993,13.47,0.00792,97.8,33.3,0.55,9.57,6.21
20-5-1993,0.0,0.007714,97.84,34.6,0.52,9.93,5.83
21-5-1993,0.0,0.006383,97.9,34.66,0.69,9.05,7.7
22-5-1993,0.0,0.006523999999999999,97.89,36.16,0.57,9.4,6.35
23-5-1993,0.0,0.006745999999999999,97.75,37.78,0.37,10.11,4.17
24-5-1993,0.0,0.007095000000000001,97.49,38.7,0.57,9.44,6.42
25-5-1993,0.0,0.007358,97.33,39.9,0.55,10.57,6.23
26-5-1993,0.0,0.006631999999999999,97.55,40.7,0.69,9.83,7.8
27-5-1993,0.0,0.006227,97.43,40.45,0.51,9.81,5.78
28-5-1993,0.0,0.0067280000000000005,97.21,40.49,0.49,9.43,5.5
29-5-1993,0.24,0.010884,97.14,39.86,0.5,9.91,5.69
30-5-1993,0.1,0.008112000000000001,97.03,40.72,0.66,9.86,7.42
31-5-1993,0.28,0.007776999999999999,97.32,39.61,0.51,9.94,5.78
1-6-1993,0.74,0.008605,97.64,39.62,0.55,9.42,6.18
2-6-1993,0.01,0.007176999999999999,97.54,37.41,0.56,10.04,6.37
3-6-1993,0.09,0.007317000000000001,97.34,39.04,0.58,10.37,6.58
4-6-1993,0.09,0.006911,97.43,39.39,0.45,9.96,5.07
5-6-1993,0.24,0.007725,97.34,40.0,0.59,10.23,6.65
6-6-1993,0.0,0.0072310000000000004,97.14,40.58,0.66,10.07,7.48
7-6-1993,0.0,0.006789,97.14,41.5,0.62,9.88,7.0
8-6-1993,0.0,0.006287,97.22,41.92,0.55,10.15,6.24
9-6-1993,0.0,0.005834000000000001,97.32,41.15,0.61,10.36,6.99
10-6-1993,0.0,0.005522,97.24,40.51,0.52,10.23,5.87
11-6-1993,1.1,0.006675,96.99,40.52,0.53,10.67,6.07
12-6-1993,0.0,0.006633,96.96,41.63,0.53,10.54,6.06
13-6-1993,0.01,0.007812999999999999,97.16,43.18,0.63,10.56,7.2
14-6-1993,1.74,0.011921,97.47,41.63,0.56,10.61,6.33
15-6-1993,7.74,0.014566999999999998,97.63,37.98,0.38,10.76,4.3
16-6-1993,0.02,0.013275,97.46,40.34,0.54,10.13,6.15
17-6-1993,2.74,0.013104,97.22,40.25,0.57,10.11,6.54
18-6-1993,6.71,0.013862000000000001,97.08,37.72,0.51,10.04,5.78
19-6-1993,2.89,0.01469,97.24,35.02,0.45,9.92,5.18
20-6-1993,0.02,0.012458,97.32,37.72,0.42,10.37,4.74
21-6-1993,2.51,0.013635,97.41,37.9,0.53,10.34,6.07
22-6-1993,1.57,0.014530000000000001,97.36,39.74,0.6,11.15,6.78
23-6-1993,1.0,0.016086000000000003,97.34,39.82,0.44,11.07,4.97
24-6-1993,29.54,0.018321,97.33,33.28,0.3,10.52,3.42
25-6-1993,15.36,0.018756000000000002,97.21,33.81,0.59,10.42,6.68
26-6-1993,2.07,0.017440999999999998,97.36,35.62,0.54,10.63,6.12
27-6-1993,2.42,0.015956,97.52,36.44,0.57,10.53,6.44
28-6-1993,3.19,0.015083000000000001,97.49,36.09,0.62,9.77,7.0
29-6-1993,30.69,0.015151,97.34,33.95,0.66,9.72,7.54
30-6-1993,1.39,0.013155000000000002,97.02,35.49,0.58,10.41,6.56
1-7-1993,0.13,0.014034,97.03,36.99,0.52,10.23,5.91
2-7-1993,0.05,0.014141999999999998,97.27,37.81,0.57,10.46,6.48
3-7-1993,0.61,0.014931,97.45,37.66,0.53,10.71,5.97
4-7-1993,4.2,0.017024,97.54,36.07,0.38,10.74,4.29
5-7-1993,0.81,0.016768,97.52,37.05,0.55,10.3,6.23
6-7-1993,1.57,0.016812,97.26,37.43,0.57,10.37,6.42
7-7-1993,0.58,0.017092,97.15,37.44,0.28,10.34,3.16
8-7-1993,85.95,0.020322999999999997,97.45,30.86,0.45,10.42,5.12
9-7-1993,6.72,0.020503,97.29,30.7,0.57,10.55,6.49
10-7-1993,17.68,0.020484,97.02,28.04,0.43,10.33,4.84
11-7-1993,11.79,0.020657,96.98,28.06,0.31,10.34,3.51
12-7-1993,15.75,0.021211,97.03,29.23,0.15,10.26,1.67
13-7-1993,15.17,0.021356,97.02,30.37,0.4,10.42,4.55
14-7-1993,2.49,0.022077,97.0,31.29,0.35,10.6,3.91
15-7-1993,26.19,0.022282,97.21,29.6,0.47,10.57,5.23
16-7-1993,2.69,0.019875999999999998,97.31,29.5,0.59,10.53,6.6
17-7-1993,1.12,0.019381,97.37,28.14,0.4,10.5,4.48
18-7-1993,7.65,0.019801,97.47,28.61,0.54,10.15,6.09
19-7-1993,3.74,0.020527,97.49,30.07,0.61,10.23,6.77
20-7-1993,0.11,0.020869,97.26,29.96,0.48,10.34,5.38
21-7-1993,2.05,0.020916,97.16,28.27,0.02,10.21,0.27
22-7-1993,67.04,0.020672,97.29,28.18,0.46,10.2,5.13
23-7-1993,16.51,0.020291,97.57,28.97,0.46,10.0,5.14
24-7-1993,0.62,0.019632,97.49,29.0,0.57,10.1,6.32
25-7-1993,0.33,0.019191999999999997,97.47,28.91,0.64,9.82,7.1
26-7-1993,0.44,0.016985,97.51,28.15,0.7,9.56,7.72
27-7-1993,0.11,0.015119999999999998,97.56,29.18,0.54,10.59,5.92
28-7-1993,0.02,0.0155,97.45,29.37,0.59,10.1,6.46
29-7-1993,0.2,0.016766,97.37,29.66,0.57,10.51,6.3
30-7-1993,0.8,0.017841,97.14,30.31,0.69,10.36,7.61
31-7-1993,0.24,0.0183,97.06,31.25,0.66,10.52,7.2
1-8-1993,0.55,0.018966,97.16,31.67,0.53,10.71,5.83
2-8-1993,3.43,0.019681,97.36,31.93,0.53,10.51,5.81
3-8-1993,3.45,0.020291999999999998,97.43,31.41,0.48,10.54,5.24
4-8-1993,51.97,0.021571,97.42,29.3,0.47,10.63,5.08
5-8-1993,21.51,0.022187000000000002,97.56,30.05,0.46,10.53,5.03
6-8-1993,9.05,0.021775,97.75,29.36,0.45,10.39,4.83
7-8-1993,9.69,0.021100999999999998,97.62,29.45,0.35,10.58,3.8
8-8-1993,4.41,0.019583,97.22,28.82,0.68,10.17,7.37
9-8-1993,0.03,0.017953999999999998,96.99,28.56,0.58,10.1,6.3
10-8-1993,0.68,0.018646,97.14,29.04,0.58,10.43,6.23
11-8-1993,2.34,0.019081,97.34,29.85,0.62,10.29,6.64
12-8-1993,0.65,0.018358000000000003,97.37,30.03,0.61,10.3,6.56
13-8-1993,0.1,0.018483000000000003,97.43,30.12,0.52,10.08,5.59
14-8-1993,0.0,0.01798,97.46,30.43,0.51,10.12,5.43
15-8-1993,0.24,0.017633000000000003,97.48,30.52,0.49,10.49,5.16
16-8-1993,0.27,0.017762,97.51,31.12,0.7,10.57,7.36
17-8-1993,4.54,0.018667,97.65,31.16,0.46,10.78,4.84
18-8-1993,0.29,0.01916,97.61,31.8,0.63,10.17,6.58
19-8-1993,0.05,0.017322999999999998,97.42,31.14,0.68,10.29,7.17
20-8-1993,0.1,0.017278,97.37,31.54,0.67,10.04,6.96
21-8-1993,0.01,0.016954,97.2,32.0,0.6,9.98,6.24
22-8-1993,0.0,0.015976,97.17,31.78,0.61,10.07,6.36
23-8-1993,5.14,0.015071000000000001,97.37,31.07,0.74,9.9,7.68
24-8-1993,1.5,0.015057,97.46,30.85,0.66,9.99,6.83
25-8-1993,2.39,0.015163999999999999,97.67,31.04,0.69,10.51,7.11
26-8-1993,1.74,0.015553,97.8,31.32,0.68,9.99,6.95
27-8-1993,3.98,0.015967,97.75,31.53,0.68,10.25,6.95
28-8-1993,0.16,0.015065,97.68,32.16,0.54,10.99,5.5
29-8-1993,0.57,0.014731999999999999,97.58,32.63,0.44,10.79,4.51
30-8-1993,0.29,0.015912,97.67,33.11,0.51,10.87,5.12
31-8-1993,2.2,0.015777,97.84,33.11,0.56,10.29,5.68
1-9-1993,2.98,0.01745,97.9,30.9,0.54,10.19,5.38
2-9-1993,0.29,0.016784,97.85,30.97,0.3,10.21,3.03
3-9-1993,25.46,0.018411,97.73,29.28,0.38,10.2,3.76
4-9-1993,30.54,0.019407,97.62,28.29,0.35,10.16,3.44
5-9-1993,14.49,0.019372,97.6,28.5,0.43,10.03,4.28
6-9-1993,10.4,0.018629,97.87,28.47,0.32,10.05,3.16
7-9-1993,2.68,0.018468000000000002,97.91,28.01,0.5,10.01,4.9
8-9-1993,1.44,0.018147,97.86,29.34,0.55,9.93,5.35
9-9-1993,5.67,0.018534000000000002,97.87,28.28,0.34,10.38,3.3
10-9-1993,21.22,0.019375,97.85,26.72,0.27,10.07,2.64
11-9-1993,25.79,0.018795,97.64,25.47,0.18,10.18,1.71
12-9-1993,24.75,0.018442,97.52,26.45,0.35,10.2,3.34
13-9-1993,8.0,0.017606,97.9,26.84,0.53,9.77,5.04
14-9-1993,0.36,0.016419,98.05,26.76,0.7,9.44,6.66
15-9-1993,0.0,0.016064,98.05,27.04,0.37,9.8,3.54
16-9-1993,2.14,0.016018,98.02,26.76,0.6,9.57,5.68
17-9-1993,0.41,0.016153,98.01,27.13,0.56,10.26,5.26
18-9-1993,1.56,0.016519,98.01,27.36,0.59,10.13,5.52
19-9-1993,0.64,0.017358000000000002,98.03,28.02,0.66,9.9,6.11
20-9-1993,2.45,0.018433,98.0,28.52,0.61,9.54,5.6
21-9-1993,0.15,0.018511,98.01,29.03,0.45,9.64,4.18
22-9-1993,1.47,0.018822,97.99,29.37,0.58,9.94,5.33
23-9-1993,2.04,0.0189,98.07,29.08,0.61,9.85,5.56
24-9-1993,1.4,0.018228,98.05,29.1,0.55,9.73,4.99
25-9-1993,0.87,0.018055,98.07,28.2,0.52,9.61,4.66
26-9-1993,1.76,0.01699,97.99,27.92,0.55,9.71,4.88
27-9-1993,0.02,0.015553999999999998,97.89,27.43,0.62,9.49,5.51
28-9-1993,0.0,0.013918,97.95,27.44,0.6,9.21,5.32
29-9-1993,0.0,0.013974,98.09,27.59,0.59,8.8,5.21
30-9-1993,0.01,0.012249,98.21,27.48,0.62,8.98,5.39
1-10-1993,0.0,0.010591,98.07,26.84,0.55,8.67,4.76
2-10-1993,0.0,0.009970999999999999,97.93,26.59,0.66,8.84,5.68
3-10-1993,0.0,0.009761,98.01,26.08,0.73,9.15,6.3
4-10-1993,0.0,0.009670999999999999,98.26,26.03,0.67,8.92,5.76
5-10-1993,0.0,0.009895000000000001,98.32,26.1,0.72,8.64,6.09
6-10-1993,0.0,0.009822,98.33,26.28,0.58,8.69,4.93
7-10-1993,0.0,0.009703,98.31,26.35,0.64,8.77,5.33
8-10-1993,0.0,0.009698,98.42,26.74,0.67,8.79,5.6
9-10-1993,0.0,0.009394,98.52,26.7,0.7,8.55,5.84
10-10-1993,0.0,0.009293000000000001,98.36,26.48,0.52,8.49,4.27
11-10-1993,0.0,0.009193000000000002,98.38,26.49,0.62,8.67,5.05
12-10-1993,0.0,0.00826,98.46,25.83,0.72,8.47,5.86
13-10-1993,0.0,0.006644,98.54,24.11,0.71,8.15,5.72
14-10-1993,0.0,0.006278,98.51,23.94,0.5,7.88,4.04
15-10-1993,0.0,0.005501,98.55,23.35,0.52,7.9,4.17
16-10-1993,0.0,0.0051329999999999995,98.77,22.97,0.63,7.78,4.97
17-10-1993,0.0,0.005693999999999999,98.8,23.11,0.67,8.97,5.25
18-10-1993,0.0,0.0051530000000000005,98.76,23.2,0.73,7.83,5.69
19-10-1993,0.0,0.005138,98.69,22.78,0.65,8.28,5.03
20-10-1993,0.0,0.005027,98.69,23.53,0.7,8.12,5.38
21-10-1993,0.0,0.0040869999999999995,98.73,21.09,0.71,7.46,5.41
22-10-1993,0.0,0.004171,98.76,21.28,0.57,7.89,4.31
23-10-1993,0.1,0.006291,98.76,22.71,0.58,8.87,4.42
24-10-1993,0.17,0.006908,98.72,23.59,0.6,8.66,4.53
25-10-1993,0.06,0.005344,98.78,21.66,0.53,8.77,3.99
26-10-1993,0.0,0.005868,98.75,22.52,0.64,7.78,4.74
27-10-1993,0.0,0.004275999999999999,98.78,20.77,0.61,7.59,4.52
28-10-1993,0.0,0.0044729999999999995,98.85,20.9,0.68,7.83,4.97
29-10-1993,0.0,0.004989,99.03,21.6,0.61,8.12,4.4
30-10-1993,0.03,0.004379999999999999,99.09,20.26,0.5,7.97,3.61
31-10-1993,0.0,0.004514,99.1,20.14,0.6,7.82,4.32
1-11-1993,0.0,0.005055,99.1,20.76,0.56,7.9,3.97
2-11-1993,0.0,0.004912,98.98,21.05,0.75,7.7,5.27
3-11-1993,0.0,0.004706,98.89,21.33,0.67,7.8,4.68
4-11-1993,0.0,0.005000999999999999,98.71,21.76,0.64,8.24,4.45
5-11-1993,0.0,0.005282,98.42,22.25,0.69,8.25,4.79
6-11-1993,0.0,0.006257,98.51,23.66,0.71,8.29,4.87
7-11-1993,0.0,0.006393,98.63,23.52,0.61,8.52,4.15
8-11-1993,0.08,0.0068650000000000004,98.68,23.57,0.53,8.56,3.61
9-11-1993,0.01,0.005457,98.77,21.91,0.66,7.7,4.45
10-11-1993,0.0,0.003988,98.83,20.6,0.63,7.73,4.25
11-11-1993,0.0,0.0035399999999999997,99.08,18.89,0.76,7.23,5.05
12-11-1993,0.0,0.003346,98.94,18.31,0.65,8.31,4.28
13-11-1993,0.0,0.004016,98.82,17.91,0.67,8.89,4.39
14-11-1993,0.0,0.004418,98.83,19.64,0.67,8.07,4.36
15-11-1993,0.0,0.004745,98.81,19.84,0.56,8.85,3.67
16-11-1993,0.0,0.004787,98.7,20.97,0.53,8.7,3.43
17-11-1993,0.0,0.004906000000000001,98.52,20.54,0.45,8.1,2.87
18-11-1993,0.0,0.0058909999999999995,98.61,21.53,0.5,8.78,3.22
19-11-1993,0.0,0.0054600000000000004,98.79,20.99,0.67,7.98,4.26
20-11-1993,0.0,0.003135,98.89,17.95,0.71,7.59,4.51
21-11-1993,0.0,0.002984,99.06,17.02,0.73,7.0,4.58
22-11-1993,0.0,0.0030280000000000003,99.02,16.61,0.58,6.88,3.65
23-11-1993,0.0,0.00265,99.08,16.1,0.65,7.0,4.04
24-11-1993,0.0,0.002095,99.03,16.69,0.62,6.98,3.85
25-11-1993,0.0,0.002432,98.92,16.31,0.57,6.89,3.49
26-11-1993,0.0,0.002409,98.99,15.91,0.74,6.92,4.53
27-11-1993,0.0,0.002501,99.08,16.26,0.6,7.1,3.62
28-11-1993,0.0,0.00262,99.08,16.89,0.67,7.26,4.05
29-11-1993,0.0,0.002846,99.05,17.82,0.72,7.4,4.32
30-11-1993,0.0,0.0031780000000000003,98.95,17.72,0.72,8.1,4.32
1-12-1993,0.0,0.003256,98.89,18.47,0.58,7.71,3.45
2-12-1993,0.0,0.003192,98.73,17.83,0.72,7.6,4.31
3-12-1993,0.0,0.002787,98.84,17.06,0.74,7.1,4.39
4-12-1993,0.0,0.002602,98.9,17.32,0.74,7.45,4.39
5-12-1993,0.0,0.0031,99.09,17.0,0.55,8.76,3.25
6-12-1993,0.0,0.002873,99.07,16.96,0.62,7.7,3.63
7-12-1993,0.0,0.002723,99.02,17.74,0.75,7.04,4.38
8-12-1993,0.0,0.002682,98.88,17.67,0.75,7.09,4.4
9-12-1993,0.0,0.002783,98.9,15.86,0.69,6.88,4.03
10-12-1993,0.0,0.002424,98.96,15.6,0.73,6.8,4.26
11-12-1993,0.0,0.0024530000000000003,98.84,15.65,0.64,6.87,3.68
12-12-1993,0.0,0.0023239999999999997,98.84,15.27,0.75,6.81,4.32
13-12-1993,0.0,0.001895,99.01,14.47,0.74,6.91,4.29
14-12-1993,0.0,0.001698,99.05,13.52,0.75,6.69,4.34
15-12-1993,0.0,0.001525,99.02,12.91,0.54,6.52,3.1
16-12-1993,0.0,0.001426,99.26,12.9,0.76,6.59,4.35
17-12-1993,0.0,0.0015140000000000002,99.38,12.9,0.71,7.57,4.05
18-12-1993,0.0,0.001465,99.37,13.44,0.49,8.33,2.81
